,CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,hour
3378,04/29/2022,1900-01-01 23:29:00,MANHATTAN,10035.0,0.0,0.0,"(0.0, 0.0)",,,50        PALADINO AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4523989,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,23
3379,04/26/2022,1900-01-01 15:55:00,MANHATTAN,10002.0,40.72224,-73.9863,"(40.72224, -73.9863)",EAST HOUSTON STREET,ESSEX STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4524098,Station Wagon/Sport Utility Vehicle,Sedan,,,,15
3380,04/10/2022,1900-01-01 02:25:00,MANHATTAN,10003.0,40.729183,-73.98726,"(40.729183, -73.98726)",2 AVENUE,EAST 9 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4524043,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2
3381,04/30/2022,1900-01-01 13:08:00,MANHATTAN,10025.0,0.0,0.0,"(0.0, 0.0)",,,749       WEST END AVENUE,0,0,0,0,0,0,0,0,Brakes Defective,,,,,4523761,Sedan,,,,,13
3382,04/30/2022,1900-01-01 19:15:00,MANHATTAN,10001.0,40.74725,-73.98767,"(40.74725, -73.98767)",,,38        WEST 31 STREET,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,4523523,E-Bike,,,,,19
3383,04/30/2022,1900-01-01 09:26:00,MANHATTAN,10027.0,40.818733,-73.96109,"(40.818733, -73.96109)",WEST 125 STREET,MARGINAL STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Passing Too Closely,,,,4524002,Bus,Station Wagon/Sport Utility Vehicle,,,,9
3384,04/30/2022,1900-01-01 23:45:00,MANHATTAN,10002.0,40.71738,-73.99131,"(40.71738, -73.99131)",ALLEN STREET,GRAND STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4523622,Sedan,Sedan,,,,23
3385,04/28/2022,1900-01-01 05:38:00,MANHATTAN,10019.0,40.765015,-73.98484,"(40.765015, -73.98484)",,,306       WEST 54 STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4524205,Sedan,,,,,5
3386,04/29/2022,1900-01-01 09:15:00,MANHATTAN,10002.0,40.718555,-73.988205,"(40.718555, -73.988205)",DELANCEY STREET,ESSEX STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4524093,Station Wagon/Sport Utility Vehicle,,,,,9
3387,04/26/2022,1900-01-01 13:40:00,MANHATTAN,10001.0,40.755756,-74.00396,"(40.755756, -74.00396)",,,651       WEST 33 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4524037,Sedan,Station Wagon/Sport Utility Vehicle,,,,13
3388,04/28/2022,1900-01-01 14:15:00,MANHATTAN,10019.0,,,,WEST 53 STREET,BROADWAY,,1,0,1,0,0,0,0,0,Unspecified,,,,,4524056,Taxi,,,,,14
3389,04/29/2022,1900-01-01 15:30:00,MANHATTAN,10036.0,40.76428,-73.99859,"(40.76428, -73.99859)",WEST 46 STREET,12 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4524208,Sedan,,,,,15
3390,04/30/2022,1900-01-01 18:16:00,MANHATTAN,10036.0,0.0,0.0,"(0.0, 0.0)",WEST 45 STREET,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4524216,Station Wagon/Sport Utility Vehicle,Razor Scoo,,,,18
3391,04/30/2022,1900-01-01 21:04:00,MANHATTAN,10022.0,40.75738,-73.966705,"(40.75738, -73.966705)",EAST 54 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4523402,Sedan,Sedan,,,,21
3392,04/28/2022,1900-01-01 07:30:00,MANHATTAN,10002.0,40.719456,-73.98193,"(40.719456, -73.98193)",STANTON STREET,PITT STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4524099,Pick-up Truck,,,,,7
3393,04/30/2022,1900-01-01 21:15:00,MANHATTAN,10014.0,40.73167,-74.00663,"(40.73167, -74.00663)",HUDSON STREET,BARROW STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4523865,Taxi,Sedan,,,,21
3394,04/30/2022,1900-01-01 17:46:00,MANHATTAN,10037.0,40.814102,-73.940865,"(40.814102, -73.940865)",LENOX AVENUE,WEST 135 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4523427,Sedan,Sedan,,,,17
3395,04/28/2022,1900-01-01 03:48:00,MANHATTAN,10035.0,,,,,,20        BRONX SHORE ROAD,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,,,,,4523990,Sedan,,,,,3
3396,04/24/2022,1900-01-01 18:10:00,MANHATTAN,10031.0,40.82773,-73.94952,"(40.82773, -73.94952)",BROADWAY,WEST 147 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4524249,Station Wagon/Sport Utility Vehicle,Bus,,,,18
3397,04/28/2022,1900-01-01 13:14:00,MANHATTAN,10019.0,,,,WEST 54 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4524068,Station Wagon/Sport Utility Vehicle,Box Truck,,,,13
3398,04/29/2022,1900-01-01 17:00:00,MANHATTAN,10002.0,40.72098,-73.98696,"(40.72098, -73.98696)",ESSEX STREET,STANTON STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4524095,Sedan,Bike,,,,17
3399,04/29/2022,1900-01-01 10:05:00,MANHATTAN,10009.0,40.72937,-73.98401,"(40.72937, -73.98401)",EAST 11 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4524045,Station Wagon/Sport Utility Vehicle,,,,,10
3400,04/23/2022,1900-01-01 22:28:00,MANHATTAN,10002.0,0.0,0.0,"(0.0, 0.0)",,,39        CLINTON STREET,1,0,0,0,1,0,0,0,Unspecified,,,,,4524100,Bike,Taxi,,,,22
3401,04/28/2022,1900-01-01 08:00:00,MANHATTAN,10035.0,40.798397,-73.93306,"(40.798397, -73.93306)",,,409       EAST 120 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4523984,Sedan,Station Wagon/Sport Utility Vehicle,,,,8
3402,04/30/2022,1900-01-01 02:21:00,MANHATTAN,10040.0,0.0,0.0,"(0.0, 0.0)",WEST 190 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inexperience,,,,4523700,Sedan,Sedan,,,,2
3403,04/30/2022,1900-01-01 19:40:00,MANHATTAN,10019.0,0.0,0.0,"(0.0, 0.0)",,,24        WEST 57 STREET,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4524209,Station Wagon/Sport Utility Vehicle,Bike,,,,19
3404,04/26/2022,1900-01-01 19:39:00,MANHATTAN,10002.0,40.710903,-73.992096,"(40.710903, -73.992096)",PIKE STREET,CHERRY STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4524051,Sedan,Sedan,,,,19
3405,04/26/2022,1900-01-01 18:00:00,MANHATTAN,10019.0,40.766083,-73.993164,"(40.766083, -73.993164)",,,535       WEST 51 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4524220,Sedan,Station Wagon/Sport Utility Vehicle,,,,18
3406,04/30/2022,1900-01-01 16:50:00,MANHATTAN,10024.0,40.784534,-73.9736,"(40.784534, -73.9736)",WEST 83 STREET,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4524109,Dump,Van,,,,16
3407,04/30/2022,1900-01-01 22:42:00,MANHATTAN,10032.0,0.0,0.0,"(0.0, 0.0)",WEST 161 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4523576,Sedan,Sedan,,,,22
3408,03/03/2022,1900-01-01 08:52:00,MANHATTAN,10009.0,40.732594,-73.97442,"(40.732594, -73.97442)",EAST 20 STREET,AVENUE C,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4508373,Sedan,,,,,8
3409,03/06/2022,1900-01-01 18:44:00,MANHATTAN,10032.0,40.832764,-73.94583,"(40.832764, -73.94583)",WEST 155 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4508447,Sedan,,,,,18
3410,03/06/2022,1900-01-01 17:19:00,MANHATTAN,10027.0,40.80781,-73.945564,"(40.80781, -73.945564)",,,55        WEST 125 STREET,1,0,1,0,0,0,0,0,Turning Improperly,,,,,4508304,Sedan,,,,,17
3411,03/06/2022,1900-01-01 01:25:00,MANHATTAN,10027.0,40.80796,-73.94908,"(40.80796, -73.94908)",,,2070      7 AVENUE,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4508303,,,,,,1
3412,03/05/2022,1900-01-01 17:45:00,MANHATTAN,10033.0,40.84892,-73.93402,"(40.84892, -73.93402)",,,1408      SAINT NICHOLAS AVENUE,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,4508395,Station Wagon/Sport Utility Vehicle,Taxi,,,,17
3413,03/06/2022,1900-01-01 12:40:00,MANHATTAN,10018.0,40.75355,-73.98505,"(40.75355, -73.98505)",WEST 40 STREET,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4508486,Sedan,,,,,12
3414,03/06/2022,1900-01-01 22:47:00,MANHATTAN,10010.0,40.74291,-73.99281,"(40.74291, -73.99281)",WEST 23 STREET,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4507911,Sedan,Sedan,,,,22
